"El pistoletazo de salida para Olé Olé sería ""No controles"", la canción que Nacho Cano regala al grupo. """	pistoletazo	"inicio	comienzo	disparo	arranque	lanzamiento	señal	partida	apertura"
El Poema de Pentaur es un célebre escrito épico realizado por el escriba Pentaur por encargo de Ramsés II, narrando la batalla de Qadesh, en la que se enfrentaron los ejércitos de Ramsés y del rey hitita Muwatalli II.	épico	"famoso	legendario	majestuoso	heroico	grandioso	singular	imponente	glorioso	poema	escrito	narrativo	épico	celebre"
El poema, escrito años después de la batalla, adorna la derrota del estamento militar y el triunfo de Ramsés II, denostando al primero por cobardía y elogiando al segundo por su gran valentía.	denostando	"desacreditando	despreciando	menospreciando	rechazando	sinsabores	infamando	ultrajando	censurando	denigrando	vituperando	despectando	reprobando	criticando	insultando"
El poema, escrito años después de la batalla, adorna la derrota del estamento militar y el triunfo de Ramsés II, denostando al primero por cobardía y elogiando al segundo por su gran valentía.	elogiando	"alabando	ensalzando	elogiando	enaltecendo	exaltando	glorificando	encomiando	alabanzando	encomiendando	homenajeando	admirando	honrando"
El principal asentamiento se encuentra en la zona noroeste del atolón.	asentamiento	"establecimiento	comunidad	asentamiento	poblado	aldea	bosquejo	construcción	población	colonia	poblacio	residencia	pueblo	ciudad"
El resto puede omitirse a cambio del pago de kaffarah» (expiaciones).	expiaciones	"reparaciones	penitencias	compensaciones	reparación	perdones	castigos	indulgencias	enmiendas	satisfacciones	excusas	disculpas	explicaciones	justificaciones	atenuantes	restituciones"
El sector primario de Sober está centrado en la ganadería bovina criada para consumo, la cria porcina y en menor medida, ovina.	ovina	"oveja	lanar	carnero	ovejuno	sheep	ovino	ovina	de oveja	relativo a las ovejas	de la especie ovina	cordero	ovejero"
El territorio fue reconquistado por caballeros de la ciudad de Ávila.	reconquistado	"recuperado	retomado	reconquistado	recogido	restablecido	tomado de nuevo	reganado	reobtenido	devuelto	recapturado	reanudado	reinstalado	restituido"
"El texto denominado ""Lamentos de Ipuwer"" describe una situación caótica: reyes desacreditados, invasión asiática del Delta, desórdenes revolucionarios, destrucción de archivos y tumbas reales, ateísmo y divulgación de secretos religiosos."	ateísmo	"agnosticismo	incredulidad	laicismo	irreligiosidad	secularismo	escepticismo	no creyente	impiedad	rechazo a Dios	ateísmo	descreimiento	irreligión	desbelief	no creer en Dios	no tener religión	ser ateo	ser incrédulo	ser descreído"
El tiempo sin haber luchado durante tantos años ha hecho obsoletos a los antiguos miembros de la Liga del Músculo, siendo reemplazados por los nuevos y jóvenes peleadores.	obsoletos	"anticuados	desfasados	desactualizados	viejos	obsoletos	antiguos	pasados	caducos	reemplazados	sustituidos	yacentes	pasados de moda"
"El topónimo deriva «Villa d'Aceca», a su vez del árabe السكّة (""as-Sikka""), «el camino»."	topónimo	"sobrenombre	denominación	nombre	nombre de lugar	denominación geográfica	lugar geográfico	toponimia	nombre geográfico	título	rótulo	epónimo	lugar	ubicación	topografía	apodo	apellido	apelativo"
El tratado de Granada firmado en 1500 había establecido una alianza militar entre Francia y Aragón para conquistar el reino de Nápoles, bajo el reinado de Federico I. Con el beneplácito del papa Alejandro VI, en 1501 las tropas españolas bajo el mando de Gonzalo Fernández de Córdoba ocuparon la zona sur de la península italiana (las provincias de Calabria y Apulia), que quedó en poder de Aragón, mientras el ejército francés de Bérault Stuart d'Aubigny conquistaba la parte norte del reino (Abruzzo y Labor) para Francia.	beneplácito	"aprobación	consentimiento	autorización	conformidad	permiso	aplauso	asentimiento	aquiescencia	ratificación	benevolencia"
El tratado de Lyon de 1504, firmado por Luis XII de Francia y Fernando el Católico, puso fin a la segunda guerra de Nápoles con el abandono de las pretensiones francesas al reino de Nápoles en favor de la corona de Aragón.	pretensiones	"aspiraciones	reclamos	deseos	demandas	solicitudes	ambiciones	exigencias	presunciones	reclamaciones	pretensiones	reivindicaciones	esperanzas	ilusiones	anhelos"
El trazado, ornamentación, mobiliario y jardinería de la plaza fue diseñado por Manuel Piqueras Cotolí.	ornamentación	"adorno	decoración	embellecimiento	ornamento	decorado	embellescimiento	orna	guarnecido	adornos	decorados	muebles	jardines	arte	adornamiento"
Eleggua es una de las deidades de la religión yoruba.	deidades	"dioses	divinidades	santos	semidioses	ídolos	seres supremos	dividades	entidades sobrenaturales	deidades	seres santos	espíritus"
Elegua es el portero de todos los caminos, del monte y la sabana, es el primero de los cuatro guerreros junto a Ogun, Ochosi, Ozun y Orunmila.	portero	"guardián	vigilante	centinela	custodio	sentinela	guardés	cuidador	protector	guardia	guarda	guardaespaldas"
Emilio Uranga (Ciudad de México; 1921 - ídem; 31 de octubre de 1988), fue un filósofo mexicano que desarrolló los campos de reflexión acerca de la experiencia filosófica y de la realidad en que se sustenta.	sustenta	"sostiene	apoya	mantiene	fundamenta	basa	respalda	garantiza	asienta"
Emilio Uranga (Ciudad de México; 1921 - ídem; 31 de octubre de 1988), fue un filósofo mexicano que desarrolló los campos de reflexión acerca de la experiencia filosófica y de la realidad en que se sustenta.	filósofo	"pensador	sabio	erudito	teórico	intelectual	estudioso	filósofo	filosofía	reflexionar	pensar	docto"
Empezó a pelear como Psicosis en la Asistencia Asesoría y Administración en su nativa Baja California en marzo de 1989, donde tuvo feudos con El Hijo del Santo y Rey Mysterio (peleó contra Rey Mysterio Jr.	feudos	"conflictos	disputas	enfrentamientos	rivalidades	luchas	batallas	riñas	contiendas	peleas	combates"
En 1170 una bula del papa Alejandro III confirmó a la abadía en sus bienes y posesiones.	bula	"documento	carta	decreto	escritura	edicto	orden	Papal	fórmula	papel	resolución	escrito"
En 1294 se crean los señoríos de Velada y San Román a favor de Fernán y Gil Blázquez de Ávila, agrupados en un mayorazgo fundado por sus padre Blasco Jimeno Dávila.	señoríos	"territorios	dominios	feudos	propiedades	posesiones	señoríos	reinos"
En 1502 surgieron las hostilidades entre ambos ocupantes por la posesión de los territorios intermedios, llegando al enfrentamiento armado.	hostilidades	"conflictos	enfrentamientos	disputas	contiendas	enemistades	riñas	rencillas	tensión	desacuerdos	lucha	enfrentamiento	peleas	discrepancias"
En 1525 durante la Reforma Protestante, el Gran Maestre de los Caballeros Teutónicos, Alberto, secularizó el territorio prusiano de la orden, convirtiéndose en Alberto, Duque de Prusia.	secularizó	"separó	laicizó	despojó de lo eclesiástico	separó de lo religioso	desvinculó de la Iglesia	destituyó lo sagrado	desvinculó	segregó	seglarizó	laico	secular	mundial	profano	civil"
En 1902, con la edad de 10 años y debe de abandonar la escuela rural (zemstvo) por tener que ayudar a la familia a subsistir, y con la muerte de su padre a los 31 años, poco después de volver éste de la guerra ruso-japonesa, se tiene que hacer cargo de su madre y de sus cinco hermanos, trabajando como pastor y mozo de cuadra.	subsistir	"vivir	sobrevivir	existir	mantenerse	permanecer	sostenerse	continuar"
En 1909 volvió a Alemania con su madre para establecerse en la ciudad de Dresde.	establecerse	"instalarse	asentarse	asentar	colocarse	fijarse	ubicarse	afincarse	fijar residencia	estacionarse	establecerse	fixarse	arraigarse	vivir	habitar	quedar	permanecer"
En 1911, escapó de su casa y se alistó en una expedición militar, organizada por Ricciotti Garibaldi, para liberar a Albania del control turco.	alistó	"se unió	inscribió	enroló	registró	se inscribió	apuntó	matriculó	reclutó	unió	se enlistó	se apuntó	se sumó	se incorporó	se alistó"
En 1917 tomó partido por la Revolución rusa, alistándose en el Ejército Verde de los nacionalistas ucranianos, defendiendo a la Rada suprema de Kiev, que aglutinó a mencheviques, burgueses y aristócratas; bajo una dirección socialista.	alistándose	"enrolándose	inscribiéndose	registrándose	se une	uniéndose	incorporando	sinscribiendo	matriculándose	uníendose	alistando	se suma	se adhiere	se integra	incorporándose"
En 1917 tomó partido por la Revolución rusa, alistándose en el Ejército Verde de los nacionalistas ucranianos, defendiendo a la Rada suprema de Kiev, que aglutinó a mencheviques, burgueses y aristócratas; bajo una dirección socialista.	aglutinó	"unió	agrupó	reunió	congregó	sintetizó	fusionó	juntó	consolidó	integró	asociación	coalición	concentró"
"En 1919 ingresó en la Academia de Infantería de Toledo, saliendo de la misma en 1921 como alférez de Infantería con destino en el 28º Regimiento de Infantería ""Luchana""."	alférez	"oficial	subteniente	cadete	teniente	capitán	comandante	abanderado	portaestandarte	banderizo	joven	guardia	aspirante	recluta	recién llegado	novato"
En 1946, una vez finalizados los estudios, emprendió la tarea docente en la propia Universidad Nacional como catedrático.	catedrático	"profesor	maestro	educador	docente	instructor	sabio	académico	tutor	profesor universitario"
En 1961 se logró recaudar la cifra de 3.000.000 de pesetas de la época en la emisión especial dedicada a obtener socorros para los damnificados por la grave inundación que tuvo lugar en Sevilla, causada por el desbordamiento del arroyo Tamarguillo que dejó a miles de personas sin hogar.	damnificados	"afectados	perjudicados	víctimas	desamparados	victimas	dañados	perdidos"
En 1961 se logró recaudar la cifra de 3.000.000 de pesetas de la época en la emisión especial dedicada a obtener socorros para los damnificados por la grave inundación que tuvo lugar en Sevilla, causada por el desbordamiento del arroyo Tamarguillo que dejó a miles de personas sin hogar.	desbordamiento	"inundación	crecida	desborde	desbordamiento	sobrepaso	exceso	rebasamiento	afluencia	creciente	aumento	flujo	salida	aluvión	riada"
"En 1963 Karl Marx Stadt consiguió su propio equipo y la escuadra de Aue recuperó su identidad como ""BSG Wismut Aue""."	escuadra	"equipo	grupo	conjunto	formación	plantel	agrupación	squadra	unidad	fuerza	plantilla"
En 1967 se unió a la facultad de la Universidad de Colorado en Boulder, donde permaneció hasta su jubilación.	jubilación	"retiro	cesantía	salida	pensión retiro	prejubilación	pensión	vejez	despedida	jubileo	pensionamiento	renuncia	abdicación	jubilación	cese	cese de actividad"
En 1983 es nombrado Vicepresidente de la Diputación Foral de Guipúzcoa, cargo que compagina con la presidencia de la Caja de Ahorros Provincial de Guipúzcoa.	compagina	"combina	mezcla	une	integra	entrelaza	asocia	compatibiliza	conjuga	mix	mantiene	concurrent	reúne	junta	fusiona"
"En 1995 intervino en la galardonada y épica ""Braveheart"" dando vida a Hamish, el recio y robusto escocés, mano derecha y fiel amigo de William Wallace (Mel Gibson)."	galardonada	"premiada	reconocida	celebrada	sobresaliente	aplaudida	condecorada	distingida	laureada	aclamada	distinguida"
"En 1995 intervino en la galardonada y épica ""Braveheart"" dando vida a Hamish, el recio y robusto escocés, mano derecha y fiel amigo de William Wallace (Mel Gibson)."	recio	"robusto	fuerte	sólido	macizo	corpulento	duro	resistente	rígido	musculoso	vigoroso	firme"
"En 1995 intervino en la galardonada y épica ""Braveheart"" dando vida a Hamish, el recio y robusto escocés, mano derecha y fiel amigo de William Wallace (Mel Gibson)."	robusto	"fuerte	musculoso	sólido	resistente	corpulento	vigoroso	grueso	solido	fornido	robusto"
En 2004 recaló en el Sanse, filial de la Real Sociedad de Fútbol de San Sebastián, donde jugó dos años en Segunda división B. Después de jugar la temporada 2006-07 cedido en la UD Las Palmas, Castillo ascendió al primer equipo de la Real Sociedad.	recaló	"se unió	llegó	situó	hospedó	estableció	aterrizó	arribó	desembarcó	apareció	recaló	firmó	se integró	se sumó	se incorporó"
En 2009 Barna hace reconfiguración de su Gobierno Corporativo, insertando a destacados empresarios distinguidos por su trayectoria.	reconfiguración	"reorganización	reestructuración	modificación	cambio	reordenamiento	transformación	ajuste	reagrupación	redefinición	reestructura"
"En cambio, conserva el estatus de ""astós"" griego antiguo, ""ἀστός"", es decir ciudadano de estirpe."	estirpe	"linaje	raza	familia	ascendencia	origen	descendencia	progenie	estirpe	antecedentes"
En caso de condena, recibían una parte de la multa, como indemnización y recompensa de sus esfuerzos por la justicia, por lo cual algunos ciudadanos hacían de la su oficio.	indemnización	"compensación	reparación	restitución	recompensa	suplencia	sustitución	resarcimiento	satisfacción	indemnidad	premio	pago	reintegro"
En cuanto a romances, sus primeros en el mundo del espectáculo fueron con Tomás Yankelevich (actual gerente de programación de Telefe), Luis Scalella (hijo del reconocido cineasta argentino) y más tarde con Nicolás Cabré, con este último cuando compartían elenco en Son Amores (2003).	elenco	"reparto	conjunto	equipo	grupo	sin estar	grupo de actores	el grupo	el elenco	plantel	lista	personal	compañía	troupe	elenco"
"En el año 2003 la ""Secretaría de Estado de Educación Superior Ciencia y Tecnología"" (SEESCYT) la aprueba como ""Instituto Especializado de Educación Superior"" y la avala para impartir programas tanto de grado como de postgrados en el área de negocios."	avala	"aprueba	respalda	autoriza	certifica	valida	sanciona	acredita	avalancha	refrenda	verifica	confirma	reconoce	acepta"
"En el campo de la publicidad estuvo vinculado desde su juventud con las más prestigiosas agencias, siendo el responsable de las primeras campañas publicitarias televisivas en la España de los años 50 y 60 y participando en la introducción en el mercado nacional de productos tan emblemáticos como Nescafé, Masaje de Afeitado Floïd, Campari o Queso en Porciones El Caserío, para quien acuñó la célebre frase: ""Del Caserío me Fío""."	emblemáticos	"representativos	simbólicos	icónicos	destacados	característicos	iconicos	emblematicos	notables	reconocidos	famosos	importantes	notorios	ilustres"
"En el cielo (en francés ""Dans le ciel"") es una novela del escritor francés Octave Mirbeau, publicada en edición de folletín en ""L'Écho de Paris"" en 1892-1893, pero no se editó en volumen hasta 1989."	folletín	"serial	serie	publicación	saga	novela por entregas	ficción por entregas	serie literaria	entrega	cuadernillo	pliego	librito	ediciones	volumen	número	libro	revista	periódico"
En el emplazamiento de la Plaza San Martín estuvo anteriormente el antiguo convento de San Juan de Dios que en 1850 fue reemplazado por la estación ferroviaria del mismo nombre la cual fue demolida entre 1911 y 1918.	emplazamiento	"sitio	localización	lugar	ubicación	emplazamiento	posición	espacio"
En el mundo anglosajón las medidas en los calibres fijos también se pueden encontrar indicadas en milésimas de pulgada.	anglosajón	"británico	inglés	sajón	anglo	anglicano	estadounidense	occidental	europeo	norteamericano	angloamericano	angloparlante"
"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular."	coagular	"gelificar	espesar	cuajar	solidificar	coagular	endurecer	reducir a grumos	concretar	congelar	formar	agrupar	unir	curar	engrosar	cristalizar"
En la época medieval, se denominó tropo a una forma musical que prolongaba y embellecía la liturgia añadiéndole texto, música o ambos; frecuentemente la música incorporada eran antiguos melismas de origen griego o romano.	liturgia	"ceremonia	ritual	culto	servicio	liturgia	servicioReligioso	adoración	díacono	oficio	oración	misa"
En la época medieval, se denominó tropo a una forma musical que prolongaba y embellecía la liturgia añadiéndole texto, música o ambos; frecuentemente la música incorporada eran antiguos melismas de origen griego o romano.	melismas	"florituras	melodías	canciones	saltos	trinos	cadencias	arpegios	adornos musicales	ornamentaciones	melodías decorativas	figuras melódicas	música	tonos	ritmos	sonidos	notas	cantos"
En la santería sincretiza con la Virgen de las Mercedes, patrona de Barcelona.	sincretiza	"fusiona	combina	mezcla	une	sintetiza	asocia	integra	mix	misce	asimila"
"En la temporada de 1975-1976 jugó en la Serie B para el Atalanta, y en el verano de 1976 fue adquirido por la Juventus, el equipo donde militó la mayor parte de su carrera y donde cosechó sus mayores éxitos como uno de los miembros de la ""Cortina de Hierro"" (Cortina di Ferro), el bloque defensivo del ""Gigante Piamontés"" y del seleccionado italiano liderado por Gaetano Scirea y Dino Zoff durante la segunda mitad de la década de 1970 y la primera mitad de la década de 1980 considerado por los analistas del fútbol como una de las mejores zagas de la historia del fútbol."	militó	"jugó	participó	formó parte	estuvo	compitió	actuó	desempeñó	disputó"
"En la temporada de 1975-1976 jugó en la Serie B para el Atalanta, y en el verano de 1976 fue adquirido por la Juventus, el equipo donde militó la mayor parte de su carrera y donde cosechó sus mayores éxitos como uno de los miembros de la ""Cortina de Hierro"" (Cortina di Ferro), el bloque defensivo del ""Gigante Piamontés"" y del seleccionado italiano liderado por Gaetano Scirea y Dino Zoff durante la segunda mitad de la década de 1970 y la primera mitad de la década de 1980 considerado por los analistas del fútbol como una de las mejores zagas de la historia del fútbol."	cosechó	"obtuvo	logró	recolectó	alcanzó	consiguió	su acumuló	recogió	convirtió	ganó	obtenido	recibió"
"En la temporada de 1975-1976 jugó en la Serie B para el Atalanta, y en el verano de 1976 fue adquirido por la Juventus, el equipo donde militó la mayor parte de su carrera y donde cosechó sus mayores éxitos como uno de los miembros de la ""Cortina de Hierro"" (Cortina di Ferro), el bloque defensivo del ""Gigante Piamontés"" y del seleccionado italiano liderado por Gaetano Scirea y Dino Zoff durante la segunda mitad de la década de 1970 y la primera mitad de la década de 1980 considerado por los analistas del fútbol como una de las mejores zagas de la historia del fútbol."	zagas	"defensas	líneas defensivas	bloque defensivo	retaguardia	conjunto defensivo	retaguardias	líneasdefensivas	escudos	protecciones	defensa	línea defensiva	zaga	línea de defensa"
"En los años sesenta dio el salto a Televisión española, en la que presentó diversos espacios de carácter divulgativo como ""Biografía del ayer"" (1964), de Eugenio Pena, con guiones de Fernando Vizcaíno Casas, o programas sobre cine, como ""Secuencia"" (1966) o ""Pantalla grande"" (1967-1968)."	divulgativo	"educativo	informativo	ilustrativo	simplificador	divulgador	difusor	instruccional	difundir	comunicar	explicar	exponer	revelar	didáctico	explicativo	instructivo"
En marzo de 2011 firma con el BK Jimki dónde sustituirá a Meleschenko, entrenador interino desde la renuncia de Sergio Scariolo tras no conseguir el pase para el Top-16 de la Euroliga.	interino	"provisional	temporal	transitorio	sustituto	intermedio	pasajero	suplente	interino	intérim	de paso	de sustitución	de reemplazo"
En mecánica, por cada partícula libre del sistema y por cada dirección en la que éstas son capaces de moverse, existen dos grados de libertad: uno relacionado con la posición y el otro con la velocidad (o el moméntum lineal.	moméntum	"impulso	movimiento	fuerza	velocidad	rapidez	inercia	energía	cantidad de movimiento	momentum	fuerza motriz	ímpetu	momento	celeridad"
En otra acepción, la rastra es también un instrumento agrícola consistente en una especie.	acepción	"significado	interpretación	definición	sentido	concepto	acepción	contexto	uso"
"En sánscrito, ""pradáksina"" significa dar una vuelta alrededor de una deidad Buda, de una figura que lo representa, de un estupa, de un templo o de un lugar de peregrinación."	deidad	"dios	divinidad	ídolo	figura	imagen	sagrado	ente	entidad	ser Supremo	representación	simbolo	estatua	símbolo"
En su juventud compaginó el fútbol con la pelota vasca, deporte en el cual ganó trofeos como el ETB Kantxa Saria de Elgueta o el Cafés Baqué.	compaginó	"combinó	unió	mezcló	solicitaba	alternaba	combinaba	mezclaba	armonizaba	compatibilizó	asoció	integró	alternó	jugó	practicó	hizo	participó	ejerció"
En su lucha contra los intereses de la oligarquía contó con el importante apoyo de gran parte de la sociedad murciana, principalmente de los más humildes y de la pequeña burguesía, además de la amistad de grandes figuras políticas, como el General Prim y Cánovas del Castillo.	oligarquía	"clase dominante	aristocracia	élite	poderosos	elite	privilegiados	poder	sistema	grupo dominante	riqueza	clase alta"
"En su primera y única acepción, siempre según ese diccionario, quiere decir ""extensión de tierra arenosa que, cuando llueve, se convierte en un barrizal""."	acepción	"significado	definición	interpretación	sentido	descripción	concepto	comprensión	aceptación	explicación"
"En su primera y única acepción, siempre según ese diccionario, quiere decir ""extensión de tierra arenosa que, cuando llueve, se convierte en un barrizal""."	barrizal	"lodazal	fango	barro	charco	surco	lodo	atolladero	pantano	ciénaga	arcilla	limo	mancha"
En su término municipal presenta otro núcleo urbano conocido como San Román del Valle, en el que destaca el convento de Nuestra Señora del Valle, construcción gótica iniciada en el siglo XV del que se conserva una notable fachada barroca y en la que se hallaba originalmente el artesonado que actualmente decora la Torre del Caracol del Parador de Benavente.	artesonado	"techo	cielorraso	techumbre	suelo labrado	entramado de madera	embaldosado	enlucido	alfarje	entarimado	ceiling	covering	roof	top	bóveda	cubierta	techo abovedado"
"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"")."	evangélicos	"creyentes	fieles	cristianos	religiosos	seguidores	discípulos	adeptos	bíblicos	sagrados	espirituales	relatos cristianos	historias bíblicas	narraciones sagradas	textos sagrados	escrituras	católicos"
En un principio las fuerzas francesas hicieron retroceder a las españolas reduciéndolas a unas pocas plazas del sur italiano, pero a lo largo de 1503 los españoles derrotaron a los franceses en las batallas de Seminara, Ceriñola y Garellano, acosándolos en Gaeta.	acosándolos	"hostigándolos	atacando	hostigando	persiguiendo	acechando	agrediendo	persiguiéndolos	acechándolos	asediándolos	atacándolos	presionándolos	obligándolos	empujándolos	acorralándolos"
"En un principio se hizo un caserío denominado ""Cobisa de Abajo"", que con el tiempo se abandona por problemas de salubridad, pasándose los vecinos a ""Cobisa de Arriba""."	salubridad	"limpieza	higiene	salud	sanidad	saneamiento	salubre	asepsia	condiciones de vida	comodidad	bienestar"
Enrique José Vivas Quintero (29 de enero de 1946 — Caracas, 28 de abril de 2012) fue un coronel del ejército venezolano, célebre por su impecable hoja de vida, injustamente utilizado por bajos instintos de personeros interesados en confundir su participación en la mal llamadaMasacre de El Amparo.	célebre	"famoso	conocido	renombrado	afamado	notable	destacado	ilustre	reconocido	prestigioso	popular"
Entonces inició su carrera en solitario y se convirtió en una de las más prominentes bailarinas de la danza moderna.	prominentes	"importantes	destacadas	notables	relevantes	sobresalientes	principales	eminentes	distinguidos	protagonistas	famosos	celebrados	famosas	conocidas	populares	destacables"
Entre ambos bloques se encuentran las dunas de arena que provienen del golfo de Rosas y fueron fijadas a finales del siglo XIXpor el ingeniero Primitiu Artigas.	dunas	"montículos	colinas	colinas de arena	montículos de arena	lomas	cerros	elevaciones	médanos	arenales	terraplenes	dunas	arena	dunas de arena	dunas de arena fijas	dunas fijas	montañas de arena"
"Entre sus siete vástagos estaba el que luego sería el Rey Federico Augusto ""El Justo"", nacido el 23 de diciembre de 1750."	vástagos	"descendientes	hijos	herederos	sucesores	progenie	retoños	branchas	líneas	ramas	niños	crías	familia"
"Es administrado colectivamente con el vecindario adyacente de Brighton, por lo cual es muy común que se les llame, ""Allston - Brighton""."	colectivamente	"en conjunto	conjuntamente	en grupo	solidariamente	juntos	unidos	comunamente	en colaboración	juntamente	comúnmente	colaborativamente	cooperativamente"
"Es administrado colectivamente con el vecindario adyacente de Brighton, por lo cual es muy común que se les llame, ""Allston - Brighton""."	adyacente	"contiguo	vecino	cercano	adyacente	vecinal	lindero	inmediato	colindante	limítrofe	común	junto"
Es considerado Orisha de los truenos, los rayos, la justicia, la virilidad, la danza y el fuego.	virilidad	"masculinidad	hombría	fuerza	potencia	sensualidad	machismo	hombria	vitalidad	valentía	varonilidad	viril	vigor"
Es misericordioso y amante de la paz y la armonía.	misericordioso	"compasivo	piadoso	bondadoso	benevolente	indulgente	caritativo	clemente	solidario	benévolo"
Es posible que dios crease a Mokujin, para advertir a la humanidad de catástrofes y/o algo maligno que aceche al mundo.	catástrofes	"desastres	calamidades	tragedias	infortunios	desgracias	aventuras	adversidades	desastres naturales	peligros"
"Es un novelista, que le encanta ""torturar"" a su editora Mitchan, utiliza varios seudónimos siendo el más conocido ""Karitani Noa""."	seudónimos	"alias	nombres falsos	seudónimos	apodos	pseudónimos	apodo	identidades falsas	heterónimos	nombre falso	sobrenombre	pseudónimo"
Es una persona sarcástica que gusta de hacer bromas pesadas, pero puede engañar fácilmente a los demás, tiene esa cara que refleja también engaño e hipocresía, por lo que jamás sabrás que es lo que está pensando en realidad.	hipocresía	"falsedad	mentira	doblez	engaño	sobre actuación	doble moral	engañifa	fingimiento	simulación	disimulo	hipocresía	duplicidad"
Es una persona sarcástica que gusta de hacer bromas pesadas, pero puede engañar fácilmente a los demás, tiene esa cara que refleja también engaño e hipocresía, por lo que jamás sabrás que es lo que está pensando en realidad.	sarcástica	"irónica	mordaz	burlona	bromista	aguda	despectiva	incisiva	cáustica	mofadora	sarcástica	engañosa	hipócrita	jocosa	graciosa	divertida"
Es uno de los discos mas emblematicos de Soda Stereo, Consiste en la grabación de la presentación que realizó la banda en los estudios Post Edge de MTV en Miami, FL, Estados Unidos en 1996.	emblematicos	"importantes	representativos	simbólicos	significativos	icónicos	distintivos	emblemáticos	iconicos	destacados	notables	emblema	icono	representativo	símbolo	conocido"
Esta alineación estaba formada por Duan Marie en la voz y Vlad Landeros.	alineación	"formación	conjunto	agrupación	grupo	equipo	disposición	alineamiento	alignement	reunión	banda"
Esta región recibe su nombre de las batallas que mantuvieron los jinetes de dragón de Vrael contra los apóstatas y sus aliados.	apóstatas	"herejes	traidores	rebeldes	infieles	renegados	disidentes	cismáticos	apostasios	descreidos	desercores	apostas	desleales	desobedientes"
Estaba emplazada en el territorio de los taulantios, un conglomerado de tribus ilirias que quedaron estrechamente vinculados durante siglos con el asentamiento y vivieron junto a los colonos griegos.	conglomerado	"agrupación	conjunto	grupo	asociación	comunidad	colectividad	colectivo	aglomerado	unión	coalición	federción	conglomerado"
"Estaba en la desembocadura del ""Acesines"" en el lugar donde después se construyó ""Tauromenium""."	desembocadura	"boca	salida	entrada	inicio	desague	vertedero	desagüe	desembocadura	desembocamiento	boca del río	desembocadura del río	final	puerto	lugar"
estaban en la jurisdicción de Santiago del Estero y en Catamarca.	jurisdicción	"territorio	área	competencia	autoridad	dominio	supervisión	ámbito	juramento	comarca	región	zona	lugar"
Este espacio televisivo se inició aproximadamente en 1993, en las primeras transmisiones del canal con el nombre de A la ronda ronda junto al Tony Pulguita (José Arellano) y la Tía Sandra (Sandra Hermann), la primera animadora de este espacio, educadora de párvulos hoy dedicada a la política municipal en la comuna de San Pedro de la Paz.	transmisiones	"emisiones	difusiones	broadcasts	programaciones	transmisiones	retransmisiones	emitiendo	radiodifusiones	diffusion	radiodifusión	programas	espectáculos	presentaciones"
Este espacio televisivo se inició aproximadamente en 1993, en las primeras trasmisiones del canal con el nombre de A la ronda ronda junto al Tony Pulguita (José Arellano) y la Tía Sandra (Sandra Hermann), la primera animadora de este espacio, educadora de párvulos hoy dedicada a la política municipal en la comuna de San Pedro de la Paz.	párvulos	"infantes	niños	pequeños	niños pequeños	súbditos	críos	chiquillos	chicos	criaturas	jardineritos	pre-escolares	chiquitos"
Este espacio televisivo se inició aproximadamente en 1993, en las primeras trasmisiones del canal con el nombre de A la ronda ronda junto al Tony Pulguita (José Arellano) y la Tía Sandra (Sandra Hermann), la primera animadora de este espacio, educadora de párvulos hoy dedicada a la política municipal en la comuna de San Pedro de la Paz.	comuna	"localidad	municipio	ciudad	pueblo	aldea	circunscripción	territorio	comunidad	villa	barrio"
Este Jedi es un er`kit, especie de alienígenas altos, delgados y reptilianos nativa del planeta Er`kit, en el Borde Exterior.	alienígenas	"extraterrestres	seres de otro planeta	no terrestres	seres de otro mundo	seres de otro sistema	seres de otro lugar	seres extraterrestres	criaturas extraterrestres	extranjeros	foráneos	invasores"
Este último nombre es de antiguo arraigo en la península.	arraigo	"origen	raíz	sentimiento	conexión	arraigamiento	vínculo	apego	establecimiento	fundación	asentamiento	base	fundamento	arraigo	tradición	historia	antigüedad	raíces"
"Famosa por sus actuaciones protagónicas en tiras como ""Chiquititas"", ""Verano del 98"", ""Cabecita"", ""Son amores"", ""Hombres de honor"", ""Mujeres de nadie"" y la reciente ""Mis amigos de siempre""."	protagónicas	"principales	destacadas	importantes	estelares	protagonistas	centrales	sobresalientes	primordiales"
"Federico Guillermo, el ""Gran Electo"" de Brandenburgo, alcanzó la completa soberanía sobre el territorio en el Tratado de Wehlau de 1657, que fue confirmada en el Tratado de Oliva de 1660."	soberanía	"dominio	autoridad	control	poder	supremacía	gobierno	soberanía	independencia	mando"
Finalmente en 1996 la banda aceptó, convenciendo a la cadena de poder tocar con sus instrumentos enchufados pero orquestando y modificando muchas de las versiones clásicas, para hacerlas más lentas y musicalmente más complejas.	enchufados	"conectados	enchufados	plugged	sincronizados	electrificados	unidos	encendidos	activados	empalmados"
